T_bainite,ts_bainite,tf_bainite,tm_bainite,tau_bainite,xsi_eq_bainite
438.3038634896344,1.0183152457318645,19.005984679955105,51.503525648507505,2194.8849742870275,21.55908183131167
439.3038634896344,1.0029776500247456,18.719721550478592,50.72614811346907,2167.8919902054718,21.619559694535816
440.3038634896344,0.9880197433513194,18.44054499265831,49.96802416107586,2141.5672295037807,21.68034891788148
441.3038634896344,0.9734319651889625,18.168276567501742,49.22866886758632,2115.8938664003963,21.741433355247338
442.3038634896344,0.9592050554642798,17.90274344364471,48.50761254378914,2090.8556038812035,21.802796296432238
443.3038634896344,0.9453300451725662,17.64377822227164,47.804400259470576,2066.4366571905034,21.864420461472516
444.3038634896344,0.9317982473499761,17.391218768618796,47.11859138560277,2042.621737942732,21.926287995271718
445.3038634896344,0.9186012483859733,17.14490804982861,46.4497591538202,2019.3960388330404,21.988380462450323
446.3038634896344,0.9057308996640397,16.90469397893061,45.797490232642524,1996.7452189255907,22.050678842393534
447.3038634896344,0.8931793095192327,16.67042926473611,45.161384319612395,1974.6553894994747,22.1131635246255
448.3038634896344,0.8809388355016126,16.44197126744169,44.54105374903966,1953.1131004329452,22.1758143044092
449.3038634896344,0.8690020769351939,16.219181859748375,43.9361231147455,1932.105327107745,22.238610378619633
450.3038634896344,0.8573618677623664,16.001927293308853,43.3462289071914,1911.619457815841,22.301530341956166
451.3038634896344,0.846011269664449,15.790078070328493,42.77101916469047,1891.643281652127,22.364552183423633
452.3038634896344,0.8349435654491734,15.583508820148387,42.21015313809654,1872.1649768769116,22.427653283163995
453.3038634896344,0.8241522526966577,15.382098180652843,41.66330096867685,1853.1730997333154,22.490810409583315
454.3038634896344,0.8136310376555872,15.185728684346829,41.13014337857343,1834.6565737050262,22.553999716879215
455.3038634896344,0.8033738293818503,14.99428664895862,40.610371373627245,1816.6046792007483,22.61719674289634
456.3038634896344,0.7933747341123045,14.807662072430933,40.103685958104094,1799.0070436524638,22.680376407370325
457.3038634896344,0.7836280498666032,14.625748532168632,39.60979786097372,1781.8536320150681,22.743513010571114
458.3038634896344,0.7741282612705261,14.448443088420621,39.12842727344826,1765.134737655828,22.80658023233874
459.3038634896344,0.7648700345945576,14.275646191679135,38.65930359738096,1748.840973622665,22.86955113157322
460.3038634896344,0.7558482130017792,14.107261593985715,38.2021652043365,1732.9632642808106,22.93239814613132
461.3038634896344,0.7470578119995875,13.94319626404141,37.75675920496342,1717.4928373081846,22.99509309319704
462.3038634896344,0.7384940150900053,13.783360306023528,37.32284122842675,1702.4212160402735,23.057607170130247
463.3038634896344,0.730152169613749,13.62766688201873,36.9001752116969,1687.7402121560158,23.119910955784903
464.3038634896344,0.7220277827835074,13.47603213798755,36.48853319841813,1673.441918696675,23.181974412340878
465.3038634896344,0.7141165179022716,13.328375133182746,36.08769514710346,1659.518703410393,23.243766887694367
466.3038634896344,0.7064141907627948,13.184617772948304,35.6974487486245,1645.9632024155185,23.305257118320075
467.3038634896344,0.6989167662247157,13.044684744834363,35.31758925260604,1632.7683141766074,23.366413232756205
468.3038634896344,0.691620354966052,12.908503457966615,34.94791930270011,1619.9271937873032,23.427202755643272
469.3038634896344,0.6845212104062577,12.776003985617788,34.58824878060143,1607.4332475551532,23.487592612329465
470.3038634896344,0.6776157257982013,12.647119010931922,34.23839465850526,1595.2801278837194,23.547549134171973
471.3038634896344,0.6709004314868922,12.52178377576081,33.89818086016289,1583.4617284481417,23.607038064376994
472.3038634896344,0.664371992333035,12.39993603257687,33.567438130191036,1571.9721796607994,23.666024564561965
473.3038634896344,0.6580272052998253,12.281515999432717,33.24600391171143,1560.8058444242538,23.7244732219551
474.3038634896344,0.6518629972018198,12.166466317945776,32.93372223216431,1549.9573141694352,23.78234805731849
475.3038634896344,0.6458764226149636,12.0547320142907,32.63044359732468,1539.4214051774509,23.839612533563596
476.3038634896344,0.6400646619473073,11.946260463190965,32.336024893447906,1529.1931551841974,23.89622956511443
477.3038634896344,0.6344250196702412,11.841001354906371,32.05032929759333,1519.2678202674704,23.95216152799827
478.3038634896344,0.6289549227105276,11.738906665221677,31.773226195989643,1509.6408720170618,24.007370270795498
479.3038634896344,0.6236519190037371,11.639930628447754,31.50459111073988,1500.3079949889247,24.06181712627543
480.3038634896344,0.6185136762102043,11.544029713455963,31.244305634617643,1491.2650844453492,24.115462923963605
481.3038634896344,0.6135379805949068,11.451162602772085,30.992257374268583,1482.5082443836409,24.168268003485238
482.3038634896344,0.6087227360733017,11.361290174767642,30.748339901798385,1474.0337858568616,24.22019222879632
483.3038634896344,0.6040659634254331,11.274375488991906,30.51245271486898,1465.838225590724,24.27119500332511
484.3038634896344,0.5995657996813125,11.190383774700548,30.284501205506697,1457.9182849019069,24.32123528600683
485.3038634896344,0.5952204976809509,11.109282422643998,30.064396637739513,1450.2708889237435,24.370271608278316
486.3038634896344,0.591028425813064,11.03104098019062,29.852056134313468,1442.8931661463666,24.41826209202088
487.3038634896344,0.5869880679370404,10.955631149870294,29.647402672717625,1435.782448279376,24.465164468477756
488.3038634896344,0.5830980234934046,10.883026791436132,29.450365090683714,1428.9362704462446,24.510936098252174
489.3038634896344,0.5793570078086571,10.813203927554051,29.26087810163903,1422.3523717208159,24.555533992266128
490.3038634896344,0.5757638526011363,10.746140753244253,29.078882320302526,1416.0286960175797,24.598914833823763
491.3038634896344,0.572317506695307,10.681817649212809,28.90432429882768,1409.9633933487653,24.641035001784335
492.3038634896344,0.5690170369526723,10.620217199226333,28.737156573984436,1404.1548214626748,24.681850594807628
493.3038634896344,0.565861629428502,10.561324211701344,28.577337725722543,1398.6015478794354,24.721317456801682
