382.3038635,1.161540193,16.36095342,151.7179504,5673.587566,18.94892666
383.3038635,1.157573376,15.34896328,148.2486931,5553.174348,18.98036461
384.3038635,1.153733198,14.42593838,144.8788579,5436.211554,19.01234182
385.3038635,1.150014867,13.58245138,141.6052509,5322.588338,19.04486194
386.3038635,1.146413803,12.81022293,138.4247919,5212.197801,19.07792844
387.3038635,1.142925631,12.10196565,135.3345101,5104.936837,19.11154467
388.3038635,1.139546167,11.45125116,132.3315399,5000.705993,19.1457138
389.3038635,1.136271413,10.85239682,129.4131168,4899.409323,19.18043882
390.3038635,1.133097542,10.30036881,126.5765734,4800.954259,19.21572258
391.3038635,1.130020893,9.790698986,123.8193362,4705.251477,19.25156771
392.3038635,1.127037961,9.319413584,121.1389214,4612.214779,19.28797667
393.3038635,1.124145391,8.882971692,118.5329318,4521.760973,19.32495173
394.3038635,1.121339969,8.478212228,115.9990537,4433.809756,19.36249494
395.3038635,1.118618614,8.102308047,113.5350535,4348.283609,19.40060815
396.3038635,1.115978377,7.752726176,111.1387748,4265.107695,19.439293
397.3038635,1.113416427,7.427193276,108.8081355,4184.209751,19.47855089
398.3038635,1.110930051,7.123665579,106.5411249,4105.519999,19.518383
399.3038635,1.108516646,6.840302679,104.3358013,4028.97105,19.55879026
400.3038635,1.106173715,6.575444634,102.1902893,3954.497817,19.59977337
401.3038635,1.103898862,6.327591919,100.1027773,3882.037429,19.64133277
402.3038635,1.101689784,6.09538785,98.07151531,3811.529151,19.68346863
403.3038635,1.099544274,5.877603144,96.09481249,3742.914304,19.72618086
404.3038635,1.097460209,5.673122328,94.17103513,3676.136189,19.76946908
405.3038635,1.095435549,5.480931764,92.29860453,3611.140017,19.81333265
406.3038635,1.093468336,5.300109065,90.47599497,3547.87284,19.85777061
407.3038635,1.091556686,5.129813745,88.70173181,3486.28348,19.90278173
408.3038635,1.089698788,4.969278926,86.97438967,3426.322469,19.94836443
409.3038635,1.087892902,4.817803987,85.29259061,3367.941988,19.99451686
410.3038635,1.086137352,4.674748028,83.65500245,3311.095803,20.04123682
411.3038635,1.084430527,4.539524052,82.06033713,3255.739213,20.08852178
412.3038635,1.082770876,4.411593782,80.50734913,3201.828995,20.13636887
413.3038635,1.081156908,4.290463031,78.99483398,3149.323347,20.18477488
414.3038635,1.079587184,4.175677571,77.52162678,3098.181843,20.23373624
415.3038635,1.078060322,4.066819423,76.08660081,3048.365382,20.283249
416.3038635,1.07657499,3.963503545,74.68866619,2999.836141,20.33330887
417.3038635,1.075129904,3.865374849,73.32676857,2952.557531,20.38391114
418.3038635,1.073723828,3.772105526,71.99988793,2906.494153,20.43505075
419.3038635,1.072355569,3.683392638,70.70703734,2861.611758,20.48672222
420.3038635,1.07102398,3.598955946,69.44726184,2817.877206,20.53891967
421.3038635,1.069727954,3.518535954,68.21963732,2775.258427,20.5916368
422.3038635,1.068466424,3.44189214,67.02326945,2733.724387,20.64486691
423.3038635,1.06723836,3.368801359,65.85729268,2693.245047,20.69860285
424.3038635,1.06604277,3.299056393,64.72086924,2653.791337,20.75283704
425.3038635,1.064878696,3.232464643,63.61318819,2615.335114,20.80756146
426.3038635,1.063745216,3.168846935,62.53346454,2577.849138,20.86276763
427.3038635,1.062641437,3.108036443,61.48093832,2541.307037,20.91844662
428.3038635,1.0615665,3.049877706,60.45487379,2505.683279,20.97458902
429.3038635,1.060519574,2.994225728,59.45455858,2470.953144,21.03118495
430.3038635,1.059499859,2.940945171,58.47930295,2437.092699,21.08822405
431.3038635,1.058506581,2.889909607,57.52843903,2404.078766,21.14569546
432.3038635,1.057538993,2.84100084,56.60132005,2371.888904,21.20358782
433.3038635,1.056596373,2.794108285,55.69731973,2340.50138,21.26188929
434.3038635,1.055678027,2.749128404,54.81583152,2309.895146,21.32058749
435.3038635,1.05478328,2.705964183,53.95626802,2280.049821,21.37966953
436.3038635,1.053911484,2.664524659,53.11806032,2250.945663,21.43912198
437.3038635,1.05306201,2.62472448,52.30065742,2222.563553,21.49893092
438.3038635,1.052234252,2.586483507,51.50352565,2194.884974,21.55908183
439.3038635,1.051427624,2.549726446,50.72614811,2167.89199,21.61955969
440.3038635,1.05064156,2.514382508,49.96802416,2141.56723,21.68034892
441.3038635,1.049875513,2.480385095,49.22866887,2115.893866,21.74143336
442.3038635,1.049128955,2.447671519,48.50761254,2090.855604,21.8027963
443.3038635,1.048401373,2.416182732,47.80440026,2066.436657,21.86442046
444.3038635,1.047692275,2.385863083,47.11859139,2042.621738,21.926288
445.3038635,1.047001184,2.356660095,46.44975915,2019.396039,21.98838046
446.3038635,1.046327637,2.328524253,45.79749023,1996.745219,22.05067884
447.3038635,1.045671189,2.301408814,45.16138432,1974.655389,22.11316352
448.3038635,1.045031409,2.275269628,44.54105375,1953.1131,22.1758143
449.3038635,1.044407881,2.250064974,43.93612311,1932.105327,22.23861038
450.3038635,1.043800202,2.225755402,43.34622891,1911.619458,22.30153034
451.3038635,1.043207982,2.2023036,42.77101916,1891.643282,22.36455218
452.3038635,1.042630846,2.179674254,42.21015314,1872.164977,22.42765328
453.3038635,1.04206843,2.157833931,41.66330097,1853.1731,22.49081041
454.3038635,1.041520383,2.136750964,41.13014338,1834.656574,22.55399972
455.3038635,1.040986365,2.116395345,40.61037137,1816.604679,22.61719674
456.3038635,1.040466049,2.096738629,40.10368596,1799.007044,22.68037641
457.3038635,1.039959118,2.077753842,39.60979786,1781.853632,22.74351301
458.3038635,1.039465265,2.059415397,39.12842727,1765.134738,22.80658023
459.3038635,1.038984197,2.041699011,38.6593036,1748.840974,22.86955113
460.3038635,1.038515626,2.024581636,38.2021652,1732.963264,22.93239815
461.3038635,1.038059278,2.008041388,37.7567592,1717.492837,22.99509309
462.3038635,1.037614886,1.992057482,37.32284123,1702.421216,23.05760717
463.3038635,1.037182195,1.976610174,36.90017521,1687.740212,23.11991096
464.3038635,1.036760957,1.961680702,36.4885332,1673.441919,23.18197441
465.3038635,1.036350934,1.947251238,36.08769515,1659.518703,23.24376689
466.3038635,1.035951895,1.933304836,35.69744875,1645.963202,23.30525712
467.3038635,1.035563619,1.919825386,35.31758925,1632.768314,23.36641323
468.3038635,1.035185893,1.906797576,34.9479193,1619.927194,23.42720276
469.3038635,1.034818512,1.894206845,34.58824878,1607.433248,23.48759261
470.3038635,1.034461277,1.882039352,34.23839466,1595.280128,23.54754913
471.3038635,1.034114,1.870281939,33.89818086,1583.461728,23.60703806
472.3038635,1.033776498,1.858922096,33.56743813,1571.97218,23.66602456
473.3038635,1.033448595,1.847947937,33.24600391,1560.805844,23.72447322
474.3038635,1.033130125,1.837348162,32.93372223,1549.957314,23.78234806
475.3038635,1.032820925,1.827112041,32.6304436,1539.421405,23.83961253
476.3038635,1.032520844,1.817229381,32.33602489,1529.193155,23.89622957
477.3038635,1.032229732,1.807690507,32.0503293,1519.26782,23.95216153
478.3038635,1.031947451,1.79848624,31.7732262,1509.640872,24.00737027
479.3038635,1.031673866,1.789607875,31.50459111,1500.307995,24.06181713
480.3038635,1.031408851,1.781047164,31.24430563,1491.265084,24.11546292
481.3038635,1.031152284,1.772796299,30.99225737,1482.508244,24.168268
482.3038635,1.030904051,1.764847896,30.7483399,1474.033786,24.22019223
483.3038635,1.030664045,1.757194977,30.51245271,1465.838226,24.271195
484.3038635,1.030432163,1.74983096,30.28450121,1457.918285,24.32123529
485.3038635,1.03020831,1.742749644,30.06439664,1450.270889,24.37027161
486.3038635,1.029992398,1.7359452,29.85205613,1442.893166,24.41826209
487.3038635,1.029784342,1.729412158,29.64740267,1435.782448,24.46516447
488.3038635,1.029584066,1.723145396,29.45036509,1428.93627,24.5109361
489.3038635,1.029391499,1.717140138,29.2608781,1422.352372,24.55553399
490.3038635,1.029206578,1.711391937,29.07888232,1416.028696,24.59891483
491.3038635,1.029029243,1.705896676,28.9043243,1409.963393,24.641035
492.3038635,1.028859443,1.70065056,28.73715657,1404.154821,24.68185059
493.3038635,1.028697132,1.695650106,28.57733773,1398.601548,24.72131746
494.3038635,1.028542272,1.690892147,28.42483245,1393.302352,24.7593912
495.3038635,1.028394828,1.686373823,28.27961163,1388.25623,24.79602725
496.3038635,1.028254776,1.682092582,28.14165246,1383.462393,24.83118084
497.3038635,1.028122096,1.678046174,28.01093852,1378.920279,24.86480708
498.3038635,1.027996774,1.674232657,27.88745992,1374.629548,24.89686096
499.3038635,1.027878806,1.670650391,27.77121345,1370.590095,24.92729739
500.3038635,1.027768192,1.667298042,27.66220272,1366.80205,24.95607126
501.3038635,1.027664941,1.664174587,27.56043833,1363.265786,24.98313742
502.3038635,1.027569068,1.661279312,27.46593807,1359.981928,25.00845079
503.3038635,1.027480599,1.65861182,27.37872714,1356.951353,25.03196631
504.3038635,1.027399564,1.656172034,27.29883838,1354.175209,25.05363907
505.3038635,1.027326002,1.653960206,27.22631249,1351.654913,25.0734243
506.3038635,1.027259962,1.651976924,27.16119838,1349.392168,25.09127741
507.3038635,1.027201501,1.650223118,27.10355341,1347.388971,25.10715405
508.3038635,1.027150684,1.648700075,27.05344373,1345.647624,25.12101018
509.3038635,1.027107587,1.647409449,27.01094469,1344.170748,25.13280204
510.3038635,1.027072295,1.646353274,26.97614118,1342.961294,25.14248631
511.3038635,1.027044904,1.645533978,26.94912809,1342.022563,25.15002005
512.3038635,1.027025519,1.644954403,26.93001075,1341.358216,25.15536085
513.3038635,1.027014259,1.64461782,26.91890547,1340.972295,25.15846679
514.3038635,1.027011252,1.644527955,26.91594006,1340.869244,25.1592966
515.3038635,1.027016641,1.644689007,26.92125443,1341.053924,25.15780962
516.3038635,1.02703058,1.645105679,26.93500125,1341.531641,25.15396593
517.3038635,1.027053238,1.645783201,26.95734666,1342.308166,25.14772636
518.3038635,1.027084798,1.646727368,26.988471,1343.389767,25.13905262
519.3038635,1.02712546,1.64794457,27.0285697,1344.783232,25.12790728
520.3038635,1.027175438,1.649441834,27.07785411,1346.495903,25.11425392
